"","id","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","lat","long","sqft_living15","sqft_lot15","asbestos_range_d","house_age","ruca","city_of_seattle"
"1322",7418700050,2014-05-28,299000,3,1,1390,9624,1.5,0,0,4,7,1390,0,1954,0,98155,47.7758,-122.301,1440,9624,1,60,1,0
"1323",1551500130,2014-05-22,180000,4,1.5,1740,7292,1,0,0,3,7,1020,720,1962,0,98168,47.4787,-122.302,1740,7573,1,52,1,0
"1324",9238430680,2014-05-21,625000,4,2.5,2630,48706,2,0,0,3,8,2630,0,1986,0,98072,47.775,-122.125,2680,48706,0,28,1,0
"1325",6661200050,2014-05-28,175000,2,1,830,2699,1,0,0,3,7,830,0,1996,0,98038,47.3839,-122.038,1030,3574,0,18,1,0
"1326",2895550280,2014-05-07,280000,3,2.5,1600,4271,2,0,0,3,7,1600,0,2000,0,98001,47.3303,-122.269,1700,4746,0,14,1,0
"1327",8121100255,2014-05-07,440000,3,1.75,1500,6180,1,0,0,4,6,1060,440,1947,0,98118,47.5689,-122.284,1740,6180,1,67,1,1
"1328",6132600221,2014-05-19,367000,2,1,700,2334,1,0,0,3,7,700,0,1945,0,98117,47.701,-122.39,2300,5000,1,69,1,1
"1329",8155850010,2014-05-07,675000,4,4,3680,18804,2,0,0,3,10,3680,0,1990,0,98074,47.6193,-122.014,3200,15954,0,24,1,0
"1330",4027700009,2014-05-15,575000,4,2.5,3020,17810,1,0,0,3,9,1600,1420,1979,0,98155,47.7735,-122.281,2500,15815,0,35,1,0
"1331",3224069026,2014-05-20,330000,3,1,1180,43124,1,0,0,4,6,1180,0,1959,0,98027,47.5278,-122.063,1410,43560,1,55,1,0
"1332",8818900250,2014-05-07,530000,3,1,1340,4284,1,0,0,3,7,1080,260,1910,0,98105,47.6633,-122.324,1960,4080,0,104,1,1
"1333",3083000048,2014-05-30,427000,5,2.75,2220,4000,1,0,0,3,7,1230,990,1973,0,98144,47.5754,-122.305,1580,4000,1,41,1,1
"1334",4452300130,2014-05-22,677000,3,2,2000,3207,1,0,0,4,7,1100,900,1916,0,98103,47.6561,-122.341,1460,3200,0,98,1,1
"1335",5366200460,2014-05-20,619500,3,2.5,1700,4105,2,0,0,3,8,1700,0,1992,0,98122,47.6078,-122.292,1880,3665,0,22,1,1
"1336",522059327,2014-05-28,157500,2,1,740,9003,1,0,0,3,5,740,0,1949,0,98031,47.4217,-122.197,1230,8050,1,65,1,0
"1337",6633900170,2014-05-08,595000,3,2.5,1750,3354,2,0,0,4,7,1750,0,1991,0,98033,47.6953,-122.199,1750,4286,0,23,1,0
"1338",8838900167,2014-05-09,542500,4,2.5,2330,14289,2,0,0,4,8,2330,0,1978,0,98007,47.5916,-122.148,2210,12823,0,36,1,0
"1339",5151200290,2014-05-12,300000,2,1.75,1360,8100,1,0,0,3,7,860,500,1975,0,98177,47.7295,-122.359,1830,6766,1,39,1,0
"1340",3211200290,2014-05-27,304000,3,1,900,7500,1,0,0,4,7,900,0,1972,0,98034,47.7314,-122.237,1960,7500,1,42,1,0
"1341",9185700414,2014-05-22,1180500,3,1.75,1610,7200,1,0,0,3,8,1090,520,1973,0,98112,47.6279,-122.287,3790,7200,1,41,1,1
"1342",8651720020,2014-05-12,505000,4,2.5,2780,6369,1,0,0,3,8,1590,1190,1978,0,98034,47.7284,-122.216,2170,7490,0,36,1,0
"1343",2201500440,2014-05-20,345000,3,1.5,1240,11200,1,0,0,4,7,1240,0,1954,0,98006,47.5716,-122.138,1240,11008,1,60,1,0
"1344",9412200080,2014-05-23,440000,4,2.5,2560,10400,1,0,0,4,7,1280,1280,1965,0,98027,47.5225,-122.04,1740,11050,1,49,1,0
"1345",7504000290,2014-05-22,635700,4,2.5,3240,13978,1,0,0,3,9,1860,1380,1977,0,98074,47.6298,-122.057,3150,12767,1,37,1,0
"1346",4406000050,2014-05-19,225000,2,1,910,9612,1,0,0,4,7,910,0,1981,0,98058,47.4297,-122.152,1410,9611,0,33,1,0
"1347",930000470,2014-05-27,675000,3,2.5,2540,7680,2,0,1,4,9,2540,0,1940,2001,98177,47.7175,-122.364,2490,7680,1,74,1,0
"1348",7504020670,2014-05-20,598000,5,2.25,2890,12478,2,0,0,3,9,2890,0,1977,0,98074,47.6295,-122.052,2570,11880,1,37,1,0
"1349",3528000470,2014-05-09,851000,3,2.5,3560,107290,2,0,0,3,10,3560,0,1987,0,98053,47.6652,-122.049,3660,89298,0,27,1,0
"1350",4189800050,2014-05-20,335000,3,1,1060,10050,1,0,0,4,7,1060,0,1967,0,98028,47.7355,-122.231,1570,9938,1,47,1,0
"1351",7853302140,2014-05-24,440500,3,2.5,2460,4399,2,0,0,3,7,2460,0,2007,0,98065,47.5415,-121.884,2060,4399,0,7,2,0
"1352",1423910670,2014-05-27,305000,4,1,2100,9288,1,0,0,4,7,1050,1050,1968,0,98058,47.4558,-122.171,1600,8550,1,46,1,0
"1353",9274202885,2014-05-08,660000,3,1.75,1320,5750,1.5,0,0,5,7,1320,0,1918,0,98116,47.5848,-122.391,1440,5750,0,96,1,1
"1354",3835500005,2014-05-28,1100000,2,1.75,2050,11900,1,0,0,4,8,2050,0,1950,0,98004,47.6209,-122.219,2980,11900,1,64,1,0
"1355",7626200235,2014-05-23,464600,3,1.75,1120,5500,1.5,0,0,4,7,1120,0,1925,0,98136,47.5445,-122.391,1490,5500,0,89,1,1
"1356",9264950420,2014-05-08,347500,4,2.5,2460,7350,2,0,0,3,9,2460,0,1989,0,98023,47.3061,-122.349,2390,8568,0,25,1,0
"1357",323089173,2014-05-19,429000,3,2.5,1920,15124,2,0,0,3,8,1920,0,1995,0,98045,47.5015,-121.773,1920,16477,0,19,2,0
"1358",2877102330,2014-05-16,772000,4,2.5,2110,3750,2,0,0,3,8,2110,0,2000,0,98117,47.6789,-122.363,1700,5000,0,14,1,1
"1359",795002375,2014-05-27,280000,3,1,1200,6250,1,0,0,3,6,920,280,1943,0,98168,47.5095,-122.331,1280,9375,1,71,1,0
"1360",4039800080,2014-05-29,1355000,5,3.5,5960,13703,2,0,2,3,10,4770,1190,1984,0,98008,47.6151,-122.107,2810,17320,0,30,1,0
"1361",1826049430,2014-05-20,372500,4,1.75,1590,10523,2,0,0,4,7,1590,0,1922,0,98133,47.7358,-122.342,1610,8568,0,92,1,1
"1362",5561000190,2014-05-02,437500,3,2.25,1970,35100,2,0,0,4,9,1970,0,1977,0,98027,47.4635,-121.991,2340,35100,1,37,1,0
"1363",9523102660,2014-05-13,560000,3,1,1440,5000,2,0,0,3,7,1440,0,1910,0,98103,47.6741,-122.354,1850,4500,0,104,1,1
"1364",3501600235,2014-05-05,585000,2,1,1770,8640,1.5,0,0,3,6,1520,250,1949,0,98117,47.6926,-122.363,1060,4804,1,65,1,1
"1365",9545230280,2014-05-07,560000,3,2,1860,13374,1,0,0,3,8,1860,0,1985,0,98027,47.5397,-122.054,1960,9797,0,29,1,0
"1366",3022039071,2014-05-30,800000,2,2.25,1730,31491,2,1,2,4,7,1730,0,1947,1988,98070,47.373,-122.464,1400,12410,1,67,2,0
"1367",3426079024,2014-05-21,150000,3,1,1010,25000,1,0,0,3,6,1010,0,1966,0,98014,47.6927,-121.901,2020,101494,1,48,1,0
"1368",1473120190,2014-05-30,386000,3,2,2120,7560,1,0,0,3,9,2120,0,1991,0,98058,47.435,-122.16,2660,7700,0,23,1,0
"1369",7116500920,2014-05-20,300000,6,5.25,2860,5682,2,0,0,3,7,2860,0,1978,0,98002,47.303,-122.221,1390,5956,0,36,1,0
"1370",6139800430,2014-05-22,482000,5,2.25,2230,9600,1,0,0,3,8,1320,910,1978,0,98077,47.7466,-122.076,2080,9760,0,36,1,0
"1371",3278602660,2014-05-20,194000,1,1,820,1060,1,0,0,3,8,760,60,2007,0,98126,47.5472,-122.372,1770,1853,0,7,1,1
"1372",8663100050,2014-05-19,446000,5,2.75,2190,12687,1,0,0,5,7,1370,820,1978,0,98028,47.7762,-122.257,2280,10784,0,36,1,0
"1373",525069127,2014-05-23,1200000,4,3.5,4740,172497,2,0,0,3,11,4740,0,2003,0,98053,47.6779,-122.075,2120,49658,0,11,1,0
"1374",1566100595,2014-05-14,300000,3,1,1260,8280,1,0,0,3,6,1260,0,1946,0,98115,47.7,-122.299,2100,8280,1,68,1,1
"1375",4058000010,2014-05-09,325000,4,1.5,1470,70800,1,0,0,3,7,1470,0,1976,0,98010,47.3458,-121.948,1810,72337,1,38,1,0
"1376",6403500290,2014-05-02,407500,3,2.5,1930,10460,2,0,0,3,8,1930,0,1996,0,98059,47.4938,-122.161,2290,8228,0,18,1,0
"1377",1823069102,2014-05-08,524000,3,2.25,2430,73151,1,0,0,3,8,2430,0,1974,0,98059,47.4749,-122.092,2800,39250,1,40,1,0
"1378",7922900250,2014-05-20,507500,3,2,2020,8118,1,0,0,3,7,1020,1000,1963,0,98008,47.5866,-122.118,1670,8118,1,51,1,0
"1379",4058801680,2014-05-23,300000,2,1,1340,7788,1,0,2,3,7,1340,0,1947,0,98178,47.5094,-122.244,2550,7788,1,67,1,0
"1380",8121100415,2014-05-30,735000,4,3,2840,4120,1.5,0,0,4,8,2060,780,1931,0,98118,47.5683,-122.283,1840,5871,1,83,1,1
"1381",421079142,2014-05-09,415000,4,2.25,3060,48787,2,0,0,3,8,3060,0,1992,0,98010,47.3397,-121.918,2090,48787,0,22,1,0
"1382",8673400086,2014-05-02,445700,3,2.5,1270,1180,3,0,0,3,8,1270,0,2001,0,98107,47.6697,-122.392,1320,1180,0,13,1,1
"1383",2790410250,2014-05-05,615000,4,1.75,2300,11700,1,0,0,4,9,1960,340,1977,0,98052,47.6331,-122.094,2840,12000,1,37,1,0
"1384",5538300225,2014-05-13,405000,4,1.75,2180,13529,1,0,0,3,7,1090,1090,1956,0,98155,47.7516,-122.294,2000,13529,1,58,1,0
"1385",3888100029,2014-05-29,475300,3,1,2110,10005,1,0,0,5,7,1110,1000,1924,0,98033,47.688,-122.168,1360,9827,0,90,1,0
"1386",6141100380,2014-05-15,465000,3,1.75,1410,6886,1,0,0,3,7,1410,0,1924,2013,98133,47.7183,-122.353,1410,6561,0,90,1,1
"1387",9297301190,2014-05-13,413000,4,1,1410,6000,1,0,0,3,7,810,600,1925,0,98126,47.566,-122.373,1500,4800,0,89,1,1
"1388",2742100009,2014-05-06,385000,3,1.75,1900,5520,1,0,0,3,7,1280,620,1982,0,98118,47.5549,-122.292,1330,5196,0,32,1,1
"1389",2326059099,2014-05-02,838000,4,2.5,3310,42998,2,0,0,3,9,3310,0,2001,0,98052,47.7232,-122.131,3350,42847,0,13,1,0
"1390",4423100095,2014-05-23,670500,4,2,1590,6750,1,0,0,3,7,1590,0,1951,0,98102,47.6406,-122.317,2370,4500,1,63,1,1
"1391",291300010,2014-05-21,389999,3,2.25,1445,1471,2,0,0,3,7,1300,145,2003,0,98027,47.5342,-122.072,1410,1399,0,11,1,0
"1392",880000005,2014-05-22,168000,2,2.5,1160,2174,2,0,0,3,7,1160,0,1998,0,98106,47.5264,-122.366,1380,1919,0,16,1,1
"1393",9406570290,2014-05-16,314000,4,2.5,2340,8990,2,0,0,3,8,2340,0,2003,0,98038,47.3781,-122.03,2980,6718,0,11,1,0
"1394",5561000920,2014-05-02,630000,4,2.75,2710,37277,2,0,0,3,9,2710,0,2000,0,98027,47.4634,-121.987,2390,39299,0,14,1,0
"1395",2215500080,2014-05-28,580000,5,2,1940,6000,1,0,0,5,7,970,970,1945,0,98115,47.6875,-122.287,1700,6000,1,69,1,1
"1396",1524059027,2014-05-06,675000,2,1,930,36478,1,0,2,3,6,930,0,1951,0,98006,47.5699,-122.164,2800,11141,1,63,1,0
"1397",8576400050,2014-05-09,431000,4,2.25,2170,10500,1,0,2,4,8,1270,900,1960,0,98166,47.4394,-122.338,2080,11019,1,54,1,0
"1398",5126900321,2014-05-29,295000,4,2.5,2290,4539,2,0,0,3,7,2290,0,2001,0,98058,47.4753,-122.172,1710,7200,0,13,1,0
"1399",1828000050,2014-05-14,625000,4,2.75,1680,11180,1,0,0,4,7,1680,0,1966,0,98052,47.6557,-122.127,2400,9627,1,48,1,0
"1400",1441600020,2014-05-27,960000,5,4,3720,15200,2,0,0,3,10,3720,0,2005,0,98075,47.5956,-122.026,4100,19036,0,9,1,0
"1401",5249803745,2014-05-29,367500,2,1,810,4800,1,0,0,3,6,810,0,1919,0,98118,47.5614,-122.27,1040,4800,0,95,1,1
"1402",2473100635,2014-05-08,297950,3,2,1240,10800,1,0,0,3,7,1240,0,1967,2010,98058,47.449,-122.155,1480,8840,1,47,1,0
"1403",1177000130,2014-05-22,805000,4,2.75,2410,6000,1,0,0,5,8,1410,1000,1950,0,98107,47.6707,-122.399,1760,6000,1,64,1,1
"1404",3905090080,2014-05-30,642000,4,2.5,2560,8780,2,0,0,3,9,2560,0,1992,0,98029,47.5717,-121.991,2780,8357,0,22,1,0
"1405",3763300005,2014-05-20,325000,4,2.25,1870,9680,1,0,0,4,7,1170,700,1959,0,98034,47.7157,-122.234,2000,9790,1,55,1,0
"1406",7883601155,2014-05-30,240000,3,2,1330,6000,1,0,0,4,7,630,700,1900,0,98108,47.5255,-122.327,1140,6000,0,114,1,1
"1407",5111400086,2014-05-12,110000,3,1,1250,53143,1,0,0,5,6,1250,0,1945,0,98038,47.4235,-122.051,1820,217800,1,69,1,0
"1408",629410130,2014-05-14,707000,4,3.25,3200,7081,2,0,0,3,9,3200,0,2004,0,98075,47.5886,-121.989,3120,6094,0,10,1,0
"1409",7696630080,2014-05-06,197000,3,1.75,1690,7735,1,0,0,4,7,1060,630,1976,0,98001,47.3324,-122.28,1580,7503,1,38,1,0
"1410",2470200020,2014-05-14,1880000,4,2.75,3260,19542,1,0,0,4,10,2170,1090,1968,0,98039,47.6245,-122.236,3480,19863,1,46,1,0
"1411",6600410170,2014-05-28,124740,3,1,1340,15600,1,0,0,4,6,1340,0,1978,0,98042,47.3224,-122.143,1320,9800,0,36,1,0
"1412",1338600225,2014-05-28,1970000,8,3.5,4440,6480,2,0,3,5,10,3140,1300,1959,0,98112,47.631,-122.303,4440,8640,1,55,1,1
"1413",1868900285,2014-05-23,552000,3,1,1430,5000,1,0,0,4,6,1080,350,1919,0,98115,47.6724,-122.296,1630,4600,0,95,1,1
"1414",3904950190,2014-05-27,500000,3,2.25,1760,4539,2,0,0,3,8,1760,0,1988,0,98029,47.5754,-122.013,1960,4808,0,26,1,0
"1415",2329800630,2014-05-27,274950,3,1.75,1670,7415,1,0,0,3,7,1320,350,1987,0,98042,47.3776,-122.116,1650,8585,0,27,1,0
"1416",1250201640,2014-05-07,775000,3,2,2540,7200,1.5,0,3,4,8,1600,940,1905,0,98144,47.5972,-122.292,2040,5900,0,109,1,1
"1417",1453600182,2014-05-28,285000,2,1,800,6240,1,0,0,3,6,800,0,1954,0,98125,47.7257,-122.296,1530,8000,1,60,1,1
"1418",7520000020,2014-05-23,244000,4,1,1450,8960,1,0,0,3,6,1450,0,1943,0,98146,47.4972,-122.348,1160,7680,1,71,1,0
"1419",6430000275,2014-05-06,485000,3,2,1420,4080,1.5,0,0,3,7,1420,0,1905,2013,98103,47.6872,-122.349,1420,4590,0,109,1,1
"1420",7852000010,2014-05-27,455600,3,2.5,2420,8252,2,0,0,3,7,2420,0,1998,0,98065,47.5382,-121.871,2420,5818,0,16,2,0
"1421",5230300280,2014-05-15,270000,3,1,1010,9514,1,0,0,3,7,1010,0,1969,0,98059,47.4936,-122.105,1010,9514,1,45,1,0
"1422",1312930250,2014-05-28,242000,3,1.75,1310,9645,1,0,0,3,7,1310,0,1979,0,98198,47.4051,-122.29,1440,9893,0,35,1,0
"1423",7202360170,2014-05-23,788600,4,2.75,3500,7200,2,0,0,3,9,3500,0,2005,0,98053,47.6818,-122.025,3920,7666,0,9,1,0
"1424",6146600185,2014-05-07,160000,2,1,1040,13100,1,0,0,5,6,1040,0,1912,0,98032,47.3877,-122.234,910,5080,0,102,1,0
"1425",2436700280,2014-05-28,840000,4,1.75,2330,4000,2,0,0,5,8,1300,1030,1924,0,98105,47.666,-122.289,2040,4000,0,90,1,1
"1426",4067600255,2014-05-22,398000,2,1,590,10945,1.5,0,0,3,5,590,0,1983,0,98010,47.3364,-122.033,2020,15180,0,31,1,0
"1427",6413600290,2014-05-09,252500,3,1,1030,6127,1,0,0,3,7,880,150,1947,0,98125,47.7192,-122.32,1610,6127,1,67,1,1
"1428",7525410190,2014-05-02,550000,3,1.75,2910,35200,1.5,0,0,3,8,2910,0,1979,0,98075,47.5747,-122.035,2590,37500,0,35,1,0
"1429",6819100020,2014-05-29,1425000,4,4.25,4960,6000,2.5,0,0,3,11,3680,1280,1909,2003,98109,47.6437,-122.356,2160,4080,0,105,1,1
"1430",1868902745,2014-05-02,805000,3,2,2710,4500,1.5,0,0,4,8,1880,830,1929,0,98115,47.6747,-122.295,2060,4500,0,85,1,1
"1431",2249800080,2014-05-23,445000,3,2,1630,8702,1,0,0,3,9,1630,0,1987,0,98056,47.5168,-122.193,2250,9890,0,27,1,0
"1432",6093900280,2014-05-07,209950,3,1.5,1380,11130,1,0,0,3,7,1380,0,1960,0,98003,47.3146,-122.323,1380,9200,1,54,1,0
"1433",6392003810,2014-05-23,530000,4,1.75,1814,5000,1,0,0,4,7,944,870,1951,0,98115,47.684,-122.281,1290,5000,1,63,1,1
"1434",5137300130,2014-05-09,465000,4,2.5,1930,9653,1,0,0,4,9,1930,0,1968,0,98023,47.3367,-122.335,2100,10454,1,46,1,0
"1435",2744000010,2014-05-13,287600,3,2.5,1950,8251,2,0,0,3,7,1950,0,1990,0,98001,47.343,-122.28,1540,8588,0,24,1,0
"1436",3625700010,2014-05-06,1870000,5,4,4510,15175,2,0,0,3,10,4510,0,1969,2002,98040,47.5309,-122.228,3510,13500,1,45,1,0
"1437",1972200698,2014-05-28,474800,2,3.25,1400,1243,3,0,0,3,8,1400,0,2000,0,98103,47.6534,-122.353,1400,1335,0,14,1,1
"1438",1525079056,2014-05-02,284000,3,1.75,1800,23103,1,0,0,3,7,1800,0,1968,0,98014,47.6517,-121.906,1410,18163,1,46,1,0
"1439",7387500235,2014-05-15,340000,3,1.75,1960,8136,1,0,0,3,7,980,980,1948,0,98106,47.5208,-122.364,1070,7480,1,66,1,1
"1440",7518502210,2014-05-30,645500,2,1,1890,5202,1.5,0,0,4,7,1890,0,1909,0,98117,47.6786,-122.379,1670,5100,0,105,1,1
"1441",8030500010,2014-05-28,490000,4,2.5,2360,4367,2,0,0,3,8,2360,0,2003,0,98011,47.7731,-122.167,2360,4868,0,11,1,0
"1442",1180002745,2014-05-21,285000,3,1.75,2380,6000,1.5,0,0,3,7,1320,1060,1935,0,98178,47.498,-122.222,1290,6000,1,79,1,0
"1443",4047200655,2014-05-09,336900,3,1.75,1780,120661,1,0,0,4,6,1780,0,1979,0,98019,47.7731,-121.897,1440,25000,0,35,1,0
"1444",4039400430,2014-05-16,330000,3,1.5,1170,4950,1,0,0,4,7,1170,0,1960,0,98007,47.6057,-122.135,1570,7700,1,54,1,0
"1445",7135521680,2014-05-22,665000,4,2.5,2600,17388,2,0,0,3,9,2600,0,1996,0,98059,47.5283,-122.146,2950,11553,0,18,1,0
"1446",7785000230,2014-05-27,970000,5,3,3480,15185,2,0,0,4,8,3480,0,1964,0,98040,47.5757,-122.216,3030,14257,1,50,1,0
"1447",5104510490,2014-05-27,312900,4,2.5,1630,4473,2,0,0,3,7,1630,0,2003,0,98038,47.3546,-122.015,1830,5082,0,11,1,0
"1448",1423049019,2014-05-23,90000,2,1,580,7500,1,0,0,3,5,580,0,1943,0,98178,47.4852,-122.251,1700,11250,1,71,1,0
"1449",9357000650,2014-05-27,535000,4,2.5,2340,5600,2,0,0,3,7,2340,0,1921,2013,98146,47.5117,-122.379,1310,5600,0,93,1,0
"1450",8648220150,2014-05-07,226500,3,1.75,1640,10762,1,0,0,3,7,1130,510,1988,0,98042,47.3586,-122.074,1680,10259,0,26,1,0
"1451",2310110230,2014-05-20,329900,3,2.5,2170,4905,2,0,0,3,8,2170,0,2004,0,98038,47.3503,-122.039,2300,4935,0,10,1,0
"1452",1074100110,2014-05-25,355300,3,2.5,1620,7410,1,0,0,5,7,1620,0,1955,0,98133,47.7708,-122.335,1450,8121,1,59,1,1
"1453",5075400150,2014-05-23,585000,3,2,1670,4572,1.5,0,0,3,8,1670,0,1931,0,98117,47.6854,-122.373,1480,4890,1,83,1,1
"1454",4139440610,2014-05-12,746000,3,2.5,2620,8950,2,0,0,3,9,2620,0,1992,0,98006,47.5523,-122.119,2850,8809,0,22,1,0
"1455",3890600150,2014-05-28,465000,3,2.25,1840,5752,2,0,0,3,7,1840,0,2003,0,98034,47.7042,-122.187,1670,2462,0,11,1,0
"1456",1370801800,2014-05-19,924000,3,1.5,2200,5000,1.5,0,0,3,9,2200,0,1932,0,98199,47.6404,-122.408,2860,5000,1,82,1,1
"1457",2968801240,2014-05-12,211000,3,1.5,1350,7620,1,0,0,5,6,1350,0,1941,0,98166,47.4565,-122.35,1350,7620,1,73,1,0
"1458",2215900930,2014-05-09,225000,3,2.5,2000,9202,2,0,0,4,7,2000,0,1992,0,98038,47.3516,-122.057,1750,7827,0,22,1,0
"1459",7135500120,2014-05-19,572500,3,2.25,2030,9791,1,0,0,4,8,1500,530,1984,0,98059,47.534,-122.161,2030,11031,0,30,1,0
"1460",1245500286,2014-05-23,498000,2,2,1140,8282,1,0,0,3,6,1140,0,1924,2009,98033,47.6949,-122.21,1650,9000,0,90,1,0
"1461",1623059092,2014-05-09,270000,3,2,1690,9583,1,0,0,4,7,1690,0,1969,0,98059,47.4825,-122.164,1690,9583,1,45,1,0
"1462",1931300850,2014-05-27,427000,2,1,920,3780,1,0,0,3,6,920,0,1910,0,98103,47.6576,-122.348,1570,2640,0,104,1,1
"1463",8563050110,2014-05-22,592500,4,3,2170,8240,1,0,0,4,8,1370,800,1968,0,98052,47.6291,-122.093,2020,7944,1,46,1,0
"1464",7957600025,2014-05-08,245000,3,1.5,1260,7964,1,0,0,4,7,1260,0,1955,0,98148,47.4307,-122.334,1510,8776,1,59,1,0
"1465",4139450360,2014-05-14,950000,4,2.5,3320,7644,2,0,0,3,10,3320,0,1995,0,98006,47.5541,-122.106,3320,9472,0,19,1,0
"1466",2767600150,2014-05-19,477000,3,2.5,1350,2053,3,0,0,3,8,1350,0,2005,0,98117,47.6758,-122.386,1350,4150,0,9,1,1
"1467",7853220970,2014-05-28,515000,4,2.5,2680,7178,2,0,0,3,8,2680,0,2004,0,98065,47.5325,-121.856,2540,7133,0,10,2,0
"1468",4137010590,2014-05-14,420000,4,2.5,3040,24123,2,0,0,3,8,3040,0,1999,0,98092,47.2667,-122.216,2420,10026,0,15,1,0
"1469",8731980040,2014-05-06,295000,3,2.25,1980,8000,1,0,0,4,9,1560,420,1974,0,98023,47.3149,-122.378,2360,8000,1,40,1,0
"1470",4058800215,2014-05-28,430000,3,3.75,3890,7140,1,0,2,3,8,2390,1500,1943,2007,98178,47.5073,-122.239,1820,7320,1,71,1,0
"1471",3188100065,2014-05-27,405000,2,1,910,6490,1,0,0,3,7,910,0,1942,0,98115,47.6892,-122.306,1040,6490,1,72,1,1
"1472",952003575,2014-05-27,480000,3,1,1150,4945,1,0,2,3,7,1150,0,1943,0,98126,47.5663,-122.379,1390,4945,1,71,1,1
"1473",5100400315,2014-05-23,379000,2,1,800,6380,1,0,2,3,7,800,0,1940,0,98115,47.691,-122.309,920,5940,1,74,1,1
"1474",2824069373,2014-05-15,765000,5,3.75,3580,14275,2,0,0,3,10,3190,390,1999,0,98027,47.5322,-122.056,2740,14300,0,15,1,0
"1475",2558640110,2014-05-14,498000,4,2.75,2270,7375,1,0,0,4,7,1290,980,1973,0,98034,47.7222,-122.168,1750,7760,1,41,1,0
"1476",6648150040,2014-05-13,1680000,5,3.25,4860,23723,2,0,2,4,11,3820,1040,1989,0,98040,47.5767,-122.215,4040,13860,0,25,1,0
"1477",7211400615,2014-05-15,217450,3,1,1040,5000,1,0,0,3,7,1040,0,1959,0,98146,47.5122,-122.358,1440,5000,1,55,1,0
"1478",9550200650,2014-05-06,499000,2,1.75,1170,2400,1,0,0,4,7,740,430,1903,0,98103,47.6653,-122.333,1570,3919,0,111,1,1
"1479",3584000180,2014-05-28,253400,3,2,1400,8640,1,0,0,5,7,1400,0,1968,0,98003,47.3182,-122.319,1270,9375,1,46,1,0
"1480",9221400600,2014-05-23,462000,3,1.75,1300,2580,1,0,0,5,7,820,480,1919,0,98115,47.674,-122.319,1180,2820,0,95,1,1
"1481",8691330910,2014-05-21,744000,4,2.75,2830,13059,2,0,0,3,10,2830,0,1998,0,98075,47.595,-121.986,3840,11596,0,16,1,0
"1482",8106100085,2014-05-09,1702500,5,4.5,5190,23716,2,0,2,3,11,3390,1800,1987,2000,98040,47.5846,-122.223,4460,22748,0,27,1,0
"1483",1825079086,2014-05-21,700000,4,2.5,3010,46173,2,0,0,3,9,3010,0,1996,0,98053,47.6471,-121.964,2590,49222,0,18,1,0
"1484",1311200120,2014-05-13,225000,3,1,1660,7210,1,0,0,3,7,1100,560,1963,0,98001,47.3394,-122.281,1660,7245,1,51,1,0
"1485",1898200100,2014-05-28,355000,3,2.5,2400,9701,1,0,0,3,9,2400,0,1990,0,98023,47.3081,-122.392,2400,8258,0,24,1,0
"1486",40001065,2014-05-29,250000,2,1,1110,26051,1,0,0,3,6,1110,0,1951,0,98168,47.4711,-122.291,2240,12255,1,63,1,0
"1487",7625701386,2014-05-16,430000,3,1.75,2150,4333,1,0,0,3,7,1200,950,1956,0,98136,47.5537,-122.388,1480,6500,1,58,1,1
"1488",1824079107,2014-05-28,740000,4,2.25,2920,46355,2,0,0,4,9,2920,0,1998,0,98024,47.569,-121.962,2310,184694,0,16,1,0
"1489",1180008355,2014-05-07,380000,5,1.75,3000,6000,1,0,0,5,7,1500,1500,1958,0,98178,47.492,-122.225,2230,7125,1,56,1,0
"1490",8732020720,2014-05-21,318989,4,2.25,2000,9000,1,0,0,4,8,2000,0,1978,0,98023,47.3125,-122.387,2190,8374,0,36,1,0
"1491",1241500147,2014-05-21,556000,3,2.25,2020,3600,2,0,0,3,8,2020,0,1998,0,98033,47.6678,-122.165,2070,3699,0,16,1,0
"1492",9376301110,2014-05-19,518000,3,2.5,1680,2096,2,0,0,3,8,1380,300,2008,0,98117,47.6904,-122.37,1360,2096,0,6,1,1
"1493",2338800100,2014-05-08,543200,6,2.25,2820,15600,1.5,0,2,5,7,1970,850,1940,0,98166,47.4635,-122.362,2520,7797,1,74,1,0
"1494",6708200040,2014-05-07,409500,4,2.75,2140,13000,1,0,0,3,7,1320,820,1968,0,98028,47.7683,-122.252,2360,11000,1,46,1,0
"1495",3438501452,2014-05-20,329000,4,2.5,1600,6765,1,0,0,3,7,830,770,1947,2011,98106,47.5469,-122.365,1600,8942,1,67,1,1
"1496",9287802380,2014-05-22,940000,4,2.75,2080,4000,1.5,0,0,3,8,2080,0,1912,2000,98107,47.6737,-122.358,1730,5000,0,102,1,1
"1497",7853310590,2014-05-29,658000,4,2.75,3310,6166,2,0,0,3,9,3310,0,2008,0,98065,47.521,-121.877,3200,7027,0,6,2,0
"1498",5611500100,2014-05-22,655000,4,2.5,2860,12394,2,0,0,3,10,2860,0,1999,0,98075,47.5832,-122.026,3070,8515,0,15,1,0
"1499",7649900175,2014-05-20,494000,4,1.75,2090,4300,1.5,0,0,4,7,1250,840,1925,0,98136,47.5555,-122.397,1670,5000,0,89,1,1
"1500",7852110690,2014-05-22,622500,4,2.5,2980,8107,2,0,0,3,9,2980,0,2000,0,98065,47.5389,-121.876,2750,7760,0,14,2,0
